Id,road,cultivation,agriculture,haze,clear,habitation,bare_ground,blooming,partly_cloudy,selective_logging,blow_down,primary,slash_burn,artisinal_mine,water,conventional_mine,cloudy
train_730,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_732,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_734,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_736,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_738,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_740,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_741,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_744,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_746,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_748,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_750,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_752,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_754,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_756,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
train_759,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_761,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_763,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_766,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_768,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_770,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_772,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_774,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_777,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_779,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_781,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_784,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_786,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_788,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_791,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_793,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_795,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_797,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_800,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_801,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_803,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_805,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_808,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_810,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_812,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_814,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_816,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_819,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_821,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_824,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_826,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_829,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_831,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_833,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_835,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_837,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_839,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_841,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_843,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_845,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_847,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_849,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
train_850,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_852,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_854,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_856,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_858,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_861,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_863,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_865,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_867,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_869,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_871,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
train_873,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_875,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_877,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_880,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_882,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_884,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_885,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_887,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_890,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_892,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
train_893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_895,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_897,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
train_899,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_901,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_904,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_906,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_908,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_910,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_912,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_914,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_916,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_918,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_921,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_923,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_925,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_927,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_929,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_931,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_933,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_935,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_937,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_940,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_942,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_944,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_946,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_948,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_950,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_952,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_954,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_956,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_958,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_960,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_962,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_963,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_966,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_968,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_969,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_972,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_974,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
train_976,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_978,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_980,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_982,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_985,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_988,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_989,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_991,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_993,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_995,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_997,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0
train_999,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1001,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1003,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1005,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1007,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1009,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1011,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1013,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1015,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1017,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1019,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_1021,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1024,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1026,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1028,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1031,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1033,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1035,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1037,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1038,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
train_1040,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1042,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1044,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1046,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_1048,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1050,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1052,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1053,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_1055,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1057,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1059,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1062,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1064,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_1066,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1068,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_1071,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1073,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1075,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1077,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
train_1079,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1082,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1084,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1087,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0
train_1089,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1091,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_1094,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1096,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1098,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_1100,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1103,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1106,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_1108,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1110,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1112,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_1113,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_1115,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
train_1117,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1119,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_1122,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1124,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1127,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1129,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1131,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1133,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1135,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1137,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1139,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_1142,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1144,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1146,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1147,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_1150,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1152,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1153,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_1155,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1157,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1159,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1162,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_1164,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1166,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1168,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1170,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_1172,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1174,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1176,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
train_1178,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_1180,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1182,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1184,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_1185,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1187,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1189,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1191,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1193,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1196,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
train_1197,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
train_1200,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1202,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1204,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_1206,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
train_1208,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1210,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1212,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1214,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1216,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1218,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1220,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1222,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1224,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1226,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1228,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1230,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_1233,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1235,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_1236,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_1238,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1240,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1242,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1244,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1246,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1248,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1250,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1252,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1254,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_1257,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1259,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1261,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1263,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1266,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1269,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1271,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1273,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_1275,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1277,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1279,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_1281,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_1284,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1286,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1288,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1290,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1292,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1294,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1296,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1298,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_1300,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
train_1302,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_1305,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1307,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1309,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1311,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1314,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1315,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_1317,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1319,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0
train_1321,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_1323,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1325,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1327,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1329,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1331,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1333,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1335,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1338,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_1341,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
train_1342,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1344,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1346,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1348,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1350,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1352,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1354,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1356,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1358,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1361,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1364,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1366,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_1368,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1370,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1372,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_1375,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1377,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1380,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1382,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1384,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
train_1385,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1387,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1390,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
train_1393,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1395,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1396,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
train_1398,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1400,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_1402,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1404,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1406,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1408,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_1411,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_1413,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1415,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1417,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1419,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
train_1421,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
train_1423,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1425,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1427,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1429,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1431,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1433,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1435,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1437,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1439,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_1441,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
train_1443,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
train_1445,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1447,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
train_1449,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
